Class,m/z_300.0,m/z_310.0,m/z_320.0,m/z_330.0,m/z_340.0,m/z_350.0,m/z_360.0,m/z_370.0,m/z_380.0,m/z_390.0,m/z_400.0,m/z_410.0,m/z_420.0,m/z_430.0,m/z_440.0,m/z_450.0,m/z_460.0,m/z_470.0,m/z_480.0,m/z_490.0,m/z_500.0,m/z_510.0,m/z_520.0,m/z_530.0,m/z_540.0,m/z_550.0,m/z_560.0,m/z_570.0,m/z_580.0,m/z_590.0,m/z_600.0,m/z_610.0,m/z_620.0,m/z_630.0,m/z_640.0,m/z_650.0,m/z_660.0,m/z_670.0,m/z_680.0,m/z_690.0,m/z_700.0,m/z_710.0,m/z_720.0,m/z_730.0,m/z_740.0,m/z_750.0,m/z_760.0,m/z_770.0,m/z_780.0,m/z_790.0,m/z_800.0,m/z_810.0,m/z_820.0,m/z_830.0,m/z_840.0,m/z_850.0,m/z_860.0,m/z_870.0,m/z_880.0,m/z_890.0,m/z_900.0,m/z_910.0,m/z_920.0,m/z_930.0,m/z_940.0,m/z_950.0,m/z_960.0,m/z_970.0,m/z_980.0,m/z_990.0,m/z_1000.0
Aggressive,795.3453386332316,784.3057867988039,811.150824482618,760.7902843642024,787.3546272771355,796.1139096941044,750.1997170566053,838.605724428933,837.9008354053082,860.7518704558029,819.5755939353196,801.2821276896422,823.9576446300272,835.1316192754384,829.5961095855725,829.5129337998402,844.3578562753497,812.5799345812427,764.3779816398397,761.4047810666026,737.8428089680934,752.3335950620547,694.4577837759253,770.2050822325864,765.0171643694172,797.7810995550983,798.7274245006178,779.4962416377587,741.205821762793,847.5230607466316,768.9029895538267,826.7982748575008,844.3900610183262,792.6060371586642,799.7494393434856,754.6291175539237,780.4616493737997,819.9614996413281,790.8628769899801,825.2378013339846,766.7889742327689,798.526614846939,777.2863042287414,761.8352047117479,761.0722936410067,805.8867772380249,1114.2752384316923,780.9219758169514,1159.9049081956646,818.3309345171818,1072.3452897208579,765.3366126287971,725.1255525415689,783.611319323913,803.3553460435579,771.0324477046688,824.6750476326579,740.3782109579568,825.9439374112832,814.3140263170229,772.8725235506837,868.9088036632486,879.7510193341102,784.7261561098774,859.3342676176511,791.4176079893632,831.216852663594,832.5731097831738,837.8246917566039,796.8731355852738,775.1510018324044
Aggressive,864.8335718725683,805.9200843369499,800.5177089733772,795.6003397888934,749.2110851819886,864.0921014457327,811.2661991104299,822.3017534863219,796.0386035035787,791.8215179032193,788.6696015214399,824.8728681405122,828.4111754336714,765.6148810995514,778.2283516461926,884.9092290629796,786.628618638917,796.7285371428206,824.2590963185463,720.2187403719868,753.6298718449573,849.7528789065747,828.6976810124809,832.5216709995633,801.5622025500643,774.8164894505379,808.8897842965602,820.3456356875474,770.5700803468543,770.4475660741143,790.1498553436705,852.7748700583493,768.6214412525089,827.8386629245283,785.6575666018482,831.588467618826,790.7613328672975,802.0825721051003,882.1347086186082,740.925907388426,813.207054979037,823.6718805647836,773.3474513718959,745.2552304183403,746.5501042742603,870.2940739194757,1117.4232264218585,844.0430652776242,1085.4877744310784,725.4330752036325,1048.3708293634834,785.9456134036017,891.3904723648207,772.9945082111174,804.7489196382959,807.6910790119008,703.798332390634,817.6279479681489,771.733900705285,827.5464725448528,807.5392030115061,851.2110036447173,848.3623992444578,817.8557833264209,781.582010600777,844.7965692868303,718.5473127432354,856.6407771543953,693.8057854781631,801.8146661835768,810.8240048442932
Aggressive,784.413262025949,822.4932341864811,798.0469331092414,826.042444514038,773.5629572691591,857.9925101222952,800.8286747928275,826.6906789111331,788.0808367491123,828.6892410660402,799.8123622757922,778.4646796352207,810.1586134744244,757.8790921558237,754.8763833947189,811.8059974905356,815.6760866895714,778.6352793726987,786.0008245126014,847.1871685245193,843.8577417885161,791.9295503997215,814.7264990417181,706.6689445523476,785.0845380665793,804.5256911128753,825.8793538193123,801.6209613594726,812.3660532856042,743.2956137016697,869.8312460055066,878.525476647052,799.0581092812716,825.8096126064294,821.9619513079094,744.0261241408934,783.3809714978029,776.2882701510641,766.03716680213,729.127737651936,841.7506518895336,806.4949868149894,777.5595558381987,780.2358153580332,784.3997793047984,753.3358846897714,1169.277743026733,819.7257830611609,1134.9564346602388,750.469546498788,1078.097726015912,829.5660569538071,802.0190068541868,808.3081956436664,756.4625362525966,807.7676819140383,818.0580214515854,899.2658156663614,843.502152630833,754.4897191473691,762.0363826628532,826.0966476170967,777.7711509331621,735.1456951831971,834.6238747274184,829.9917429419859,823.9730283652643,768.028730629697,732.6021431710213,817.1988670226317,744.1529695747195
Aggressive,840.4524163680181,813.7045822161917,737.1995241944248,795.3528023672736,826.7071563935793,886.6562233110328,845.8913660732859,761.1674892212998,823.8345479450363,786.1743537390059,782.0958791349613,813.7564548533247,786.693616393372,788.8960695661333,781.7465820909953,729.1894535021038,809.8022267446772,762.6062729669849,808.1732891599521,770.6556598714975,817.8988988557574,801.0877216377617,729.8456182084224,777.3925348166631,842.9281237868645,780.8547474228027,838.4452750901728,776.0882467783042,845.8489421411722,755.6524955350981,768.9212104871202,752.4462019664045,796.9757323836159,797.6164412457784,828.6257230842313,842.1873631566338,815.0748610508157,827.749256588601,779.831556352264,719.4211441310242,731.389514215895,747.4710316049589,820.3535983286698,774.0977430232998,788.7645097583372,808.3875269059054,1013.5367199822889,793.3372274707012,1118.6945931170146,845.1805008678488,1132.541519460507,802.5782628558692,771.5710285804688,832.254871864525,799.5643928830073,820.3264594628612,861.6044498626093,763.9898510509598,823.6513515032257,756.0964734242775,826.1085381832546,789.6354506927532,788.9641805074878,774.4832279391999,797.7724969839528,794.5267700688015,834.5429868090979,821.3794172653915,798.2400479407372,884.1282784965434,823.7293636053291
Aggressive,851.6920193523791,837.2012685755677,808.37297039797,741.9421037376753,756.7072620205695,795.70903255809,787.8562951759768,813.974646116294,763.1857328462019,806.1316656576038,780.4976314948563,800.4058290142852,772.3172240355468,765.5104327123466,806.9169915056732,802.640275311116,787.6041910918234,773.2880109215624,769.1345430766866,856.1970202863512,771.4594899580546,819.8556833616831,753.0316705755812,807.1951748356505,739.818825192979,767.7452072670181,798.5957002379885,811.9631381829321,811.2071183654471,849.5521840322189,768.8721700350269,830.6171228606182,839.8031037591456,797.4342793749498,854.6319786477434,745.2680292857168,857.587760967179,792.3028504851442,840.1638112979441,780.0228102312755,790.6424952356417,791.9605495089213,773.039904994011,796.4946846319625,825.9686000161773,797.9028689819237,1118.8875444225469,791.4626709956525,1117.8844580070136,798.782366325676,1080.9381945776026,822.1176120718354,766.308611607552,801.8099340951196,762.6770095369056,771.439465429253,850.4691891935122,777.4252161921411,710.5490927218777,798.9486602090241,829.6632301537198,817.3879496226323,851.177813262316,801.9233535478196,765.5933527466071,813.0263232234306,673.9533550464387,817.5391122610317,801.9302094971857,742.1152429845451,789.3459722288125
Aggressive,740.6741456129739,801.9481411125287,771.9210362421876,833.0262843713733,752.0284571072673,752.7266142544581,810.5475821450373,818.3311780204282,817.3944547410237,802.9817954977901,769.8906181330109,799.584307485608,819.7342894603797,784.8556973349118,807.6185644093117,809.5934211064368,821.0796241884383,850.0000063761627,829.8170656719343,809.4463343682993,757.5119712242134,775.5292601583303,763.6575597253402,827.1358037983862,887.7091605596312,813.0235162505098,809.0351547895849,801.3541032272166,891.1379229501016,787.7153474044919,801.6452508728895,829.6434662598186,732.7111321837313,750.6467059562513,859.8801886869212,745.7857756994887,754.4346591872297,796.421129199521,751.1232526045206,793.1744697014868,779.9742977361764,834.7580642195356,761.814408191162,869.6735578121941,783.774116633203,774.4890138099648,1125.3753160799238,773.6027735475751,1093.1369707772774,795.6987036980241,1056.0259819598384,865.7375475181688,771.663587066616,773.9058471303881,835.0887565878882,800.9604432197326,803.4835340419864,861.5243249912243,821.4469753633007,771.4262213687854,832.9451696689875,821.8333042261959,835.5324843046117,759.9817880191391,867.864464122982,742.4852809726989,821.8653031135452,705.8318204923196,763.5249415040445,827.6525124451128,786.2486591201251
Aggressive,792.519675226332,805.9783925005788,770.2733512225982,762.7279524892773,808.5164906317543,859.3612964873092,836.0102697088641,844.4014370570552,833.591842861681,815.8925970141122,801.8392214148674,709.5182654506557,789.8103656999617,842.3826280558576,779.7616013287426,724.0862657668347,778.9929834286079,834.7766983969367,810.6162656144483,837.8874090556889,818.6225235432398,830.750080495153,820.1017319854697,748.6495273231701,801.0098163002783,718.619283792995,851.7992690552923,809.4317428520104,851.8278400953429,808.2468341077966,811.7969958710141,891.324685533546,844.0802699220982,754.2241610060651,808.0490271064209,837.4268240342769,837.2786059281988,841.2559525742407,783.4743983040447,836.8972878891044,825.429750555033,822.1065141238323,738.0203680157065,752.4291301552846,803.1862734768357,773.7657366573621,1094.7445138745252,820.7873608189077,1070.5065334915205,835.5465942993619,1067.3939853587672,762.9087464742394,820.4950291377094,760.6983348971833,862.7000405747729,786.1298172349813,836.1434476086088,816.378983789816,787.1783581018419,825.0425018309414,793.2543404505531,729.3579325978747,794.1113215210398,857.0218122761759,845.5093881220936,829.067262391731,836.7406604809405,784.2352201649369,767.2205323415257,764.3142894481257,796.7509314684826
Aggressive,812.7427601936489,851.6451384901326,806.5524896808009,853.8342252913455,838.0186162028084,796.1944400642475,803.2985044415137,853.4882084487894,797.7688092933483,785.5019592439653,755.1776306814404,772.6284880571166,826.9955096276678,870.4276231021186,785.9818606591823,828.755820833284,853.2909739549376,762.9757340319669,728.4961329330911,737.8532121920563,747.177766972018,821.3291434037546,820.1780590958807,784.1749698623221,843.1408344102169,857.0008008080777,805.747565998371,794.6326414936294,800.9258596905927,839.6487210593214,864.4648509941462,767.8997259844009,756.0643396013086,808.1483619303896,830.9197789488762,810.7719074619226,844.2523820680872,806.0905680174519,811.7292565537358,795.2092975769608,824.6803838800419,785.423571173657,812.4173254986521,731.8331220304165,770.7329488828406,816.2897907439473,1241.0699522386262,814.9538053905795,1095.5389056099314,672.0918860037442,1055.629440746178,781.7823338252628,776.3776282947556,863.7418834506574,804.1879727027084,714.5863613644992,794.3365942816189,788.51076537763,876.9958275478268,804.4181082486963,790.0329132394622,791.4431452738336,750.0558429047244,791.6513422530794,762.9834868220423,887.8902424031761,833.8848127938858,837.2672298905363,740.9843731137643,803.3929800797682,801.0035787277158
Aggressive,759.1309308693083,841.6263280525731,846.5872109831341,779.3274194528102,731.5611040164397,771.4983096592779,829.3937421015835,724.8898606189167,764.935256314699,801.7654973444177,829.2704223102851,794.910178642546,769.0528433409523,826.0891733586656,890.0853395977459,759.2899825764927,842.2451932887083,771.1420343958599,781.1678345777241,824.772995557493,802.007864582706,791.9511054209457,836.5774203285195,811.4627555096504,764.0457191833467,861.4604956792874,737.3579739677745,845.0135185146991,779.155211902265,756.4507877206812,704.9655364466902,877.8405391540987,822.8503979187064,841.423074494593,792.2109113852782,788.2995759481045,768.9906962818911,728.1118585778385,807.4815325737368,798.6755224852442,794.0143122663845,795.2210591030793,779.9068389781312,787.8997323937514,822.1504263644273,802.0903818886013,1048.9610967921394,754.0015855344947,1097.1560176856324,746.8410260265543,1042.6916590204737,782.7972161063068,759.2462137009259,786.5506092544351,833.5281034384558,806.4800883506398,793.0453752200824,777.0569358722308,785.0611026993956,772.6342948775023,860.6705362739037,738.8404955045302,802.9689315736815,782.5219362903816,757.6110579983429,771.8663791732654,804.4954594274199,832.7928191976856,825.0286514820934,807.0142964230524,813.4134918243643
NonAggressive,848.4030928040602,825.6199624641924,810.5645372265557,852.0820329768244,812.9617806383764,831.696810666229,698.1366538019454,778.0808744211921,778.0678252157043,796.9590985732132,776.9400225795542,793.9495478199507,770.1129120408145,762.0141181708423,775.1838834002294,758.9944413206711,790.1890061037549,845.542120452794,884.7250428374082,804.9681269954197,799.8907174543697,761.2355926230842,848.767072991149,727.385415064764,765.2829725625453,780.1740399134239,790.0263489526391,806.6140191651476,765.6578526949047,762.6781218547652,792.2633154457832,830.7012497844449,1097.9691618570296,1052.4061413270263,817.7940818170262,1124.4899913573176,790.159765771268,791.0949803679608,783.8064656395418,805.8983987246747,789.0110662889344,805.7469422479554,796.8440125265871,802.0514933047875,801.7445836222068,741.2439522112243,750.6606149961343,821.9441885848024,835.3917739177117,785.3911092526242,821.6787488916601,760.2214059515661,774.6709339109971,812.2387376275038,811.5750146458079,831.558843958135,852.8770991290966,791.8596487603015,801.0232435576635,805.3576091908444,821.4344316761297,779.9419128594195,768.9248980567033,792.71081972833,680.1350023622222,902.7508218441396,800.2543836073876,837.1938065641682,813.0501197821955,872.664164727589,820.5376135313521
NonAggressive,732.3164214768782,770.2954550366167,767.4261023089364,785.8099163528233,846.4392484860695,838.7356930551503,831.8283267995445,794.2611513841484,776.8992102117155,798.8947138512793,782.6617215528696,821.5911206839812,741.8743996170842,764.8028411169,804.8077433247178,795.5457726573503,732.8809440812431,741.0876706750806,783.819295323954,789.4176115377336,822.490414766539,829.1196830552074,746.360706096113,804.4231663044754,864.2832245989044,798.9702495368377,784.2572690674818,735.2109297888505,796.5622059352421,824.7558045618733,836.0645715267045,730.4953356039296,1083.556386062334,1094.3974405192612,811.1963491396366,1000.1732053011456,823.58847003721,785.2834420936649,816.778885926608,752.4560864801532,799.3765033758734,790.355117500692,749.2638960638708,737.3569905912939,811.6570340184463,785.8696929236891,810.9844034017098,826.7974770953847,761.8519837963227,780.276780005128,745.7026494389195,878.2155385876662,795.4903033089571,808.4239468103092,885.5443402521637,819.3622723646715,826.2070417197824,797.0833439499264,863.8905532499673,866.2751856776181,874.64947941834,864.2919489849878,830.0387515705851,826.0091474909062,774.6678156560284,798.2324384767379,849.7439927854223,855.5507499520437,816.1025626880144,823.0265624538846,870.4810018215164
NonAggressive,761.3766239043772,775.4443026189683,819.4674227582466,733.2093766300915,755.5671114082121,811.4257870821257,774.5635236647091,778.868314046831,815.74853918663,834.029614660669,819.8426215764366,802.2179789197143,781.4167635518494,843.0313570888095,788.5520237786694,833.2320127729329,850.9736817065439,825.2871271616182,795.6059626462302,776.6548293127597,854.0329879434443,811.1080684262912,784.8929863986483,736.4035917453704,787.3468992936429,781.8707695201923,783.6418119316979,791.1862806300225,796.6939272176328,795.6898258328176,732.2689667327288,826.1287753017207,1081.8398457208907,1116.9752729556355,819.7694715201084,1028.3200754158674,894.3255854626866,762.4238560552475,765.1471307479629,826.5829422223604,744.559055460172,798.665215116715,834.9759089843143,789.1674844471801,759.8463616525222,784.2493372241382,833.8288662114861,828.8409670716088,789.576584022224,787.8955997866165,797.4593315582804,738.0972078925646,819.2677550950156,806.0452694291629,753.4943047528038,790.4612702573817,730.297509119523,786.6573253728869,743.0501260509028,824.6682285738137,832.279755096803,829.8982438875764,813.4818979683049,913.9615966698275,804.7747898678193,841.3898770796848,828.6715382558826,825.3542636508757,821.6697359288088,770.1765226793405,825.4134205423818
NonAggressive,868.7013113290811,841.225567462083,888.8508621633295,771.2713900713421,798.7306676573133,794.6657937698055,807.4595265543305,797.4212252529827,803.9579341128652,800.4342613481865,805.3375123616537,839.4053311905695,737.5445442113626,770.0856535500168,848.901489798915,786.0999560397505,798.7992788687665,716.6223506922477,765.4935968616003,817.8394303533148,815.2797135102738,783.0447314234606,746.3385894669144,777.5436832313646,816.6160876545756,724.3566303666869,837.7929548760569,742.8223658591437,776.2534073432399,819.4436429997629,826.9555688322201,777.3452888323491,1018.2233742225128,1083.4858457386479,754.7358835409877,1050.7136270448782,766.9730111309877,825.5481705942086,767.5545469292125,772.1078305213997,799.3047554797944,768.9312000042643,771.0243019740975,854.8796402262676,747.5698519722405,811.2431233648053,798.6761221937713,861.0021694574057,834.3971287560239,852.325476236552,809.2103214889162,833.0471846343562,902.6650087831177,846.9448325848532,779.0689202462761,709.4303695173855,848.8993406435957,790.859745996377,834.2899286636435,773.8845040567634,881.7079569707086,830.8032682137042,803.6875172851524,802.1830217756401,784.8975674200796,842.9306101865533,797.8338268960553,756.3995278228864,822.0512422278423,758.4692267873708,768.038207391566
NonAggressive,803.4286790779731,810.0463620506953,792.7276701365492,824.977270648941,799.7550035002484,781.5072310626662,793.1943862205561,789.6743988959374,843.3929402662394,802.2730776662648,831.9130401306488,834.5312116209975,822.6127095059503,830.231834256351,799.0930510498467,796.4001912421329,804.5480679990491,830.8532492396989,719.0611884702632,839.3139842476087,822.5111716669318,816.5712097977969,738.480063834653,775.9278577306849,852.5154639140238,848.7718178000919,809.5236702956873,790.703162222621,771.1707185623958,784.8558759543787,808.5538688932995,874.3066252422898,984.9395561039304,1125.1449218268567,797.1986817470065,1112.6043068940994,783.4538620169122,776.5303355653198,837.6818701703313,777.2094170369373,787.2883925055876,796.7155851305901,782.5116377909213,802.2621389368012,756.0011284032425,859.2801775444494,842.1102101599115,886.5965884610572,754.7571223598242,715.5966702952451,824.9815155936928,840.5324432901066,787.1745901011367,845.3394409427998,860.748227239537,814.5745888424844,734.1464183010935,857.0284279801222,682.4234476347206,795.5988300702022,766.0805736424819,866.8454968328878,824.7198474974654,780.582475549233,809.1733332754275,791.8510663340409,819.6593388844158,781.8927807418356,840.7774946692269,862.6179978503831,829.1942726557668
NonAggressive,789.856862231847,774.200337221255,809.8667190195732,857.4573820241111,777.8450787287031,822.8138330332152,781.0349270219444,759.2483045508026,769.0481929692654,864.0996487418824,815.3866151251804,856.8334039152819,674.1614205147968,825.7337860681395,757.8445246815924,836.77159094912,856.1281591813062,804.1214822082355,733.2779951471872,803.4704466405026,848.34394752575,769.6299390510497,760.599255545655,807.4857562920989,810.1002350794703,729.8110032442623,788.1196512334623,762.3972944582173,783.3744999424516,795.246681841638,766.7661831076111,707.2031592632793,1062.5090578126183,1051.9759947534137,856.0892477152853,1143.1973288739496,764.8955735033167,829.5236865689112,766.7157708672049,760.4405139677349,820.2010804817029,797.6518214823164,792.7743564719145,784.7889235378985,718.254665411129,820.6380121774449,856.1375292281379,803.3696870920671,802.8409767146819,883.9509771772177,817.5929211202231,793.7541986608156,832.4503294902999,852.6604724453007,779.6070979510263,757.5997371876958,824.2141483219181,807.4610294986047,801.8965028082688,806.4073624221671,774.4780378373509,894.489588214833,783.9763941692413,846.4891649435056,824.8718151204031,790.5458504976758,853.9849527242212,797.7554699370702,748.6400220704783,845.2134535517118,749.3712490280559
NonAggressive,736.4657148530041,802.465537655117,863.2083510827499,764.2799680005469,795.7705105364373,760.6033897165048,785.8421093781142,809.604126528349,701.9762182172042,762.967996020302,839.4116941571408,797.5809194927261,736.5408886838729,834.8018196859741,767.5425737139284,797.6907537614396,795.8822735943897,778.5394597052252,714.9926745362656,813.3726255965145,805.9928455271537,825.1192973970285,751.4400622237232,849.4662506824961,805.2208086845417,780.8222148238441,810.3311993383318,791.7571062399512,765.1375498767628,787.1438709133575,794.0071495852201,825.2324271143402,1089.5598416706762,1167.2983042888543,739.4733888280149,1066.7543286855343,777.3047168440969,765.2073650620385,781.5745891748267,787.7806608421425,787.6734673724058,750.8104869700358,741.1505589669923,830.0465243668738,765.8326142628325,866.3765346927332,825.9670195301657,783.6610004692831,822.7591826082746,760.5585270042859,721.9393471077153,835.7894040077281,841.0399623461817,760.5817494384434,808.4345791582233,889.8391655731947,786.3405361688881,772.6315302925,834.5735539742914,703.4619255438802,789.2742140009138,776.672218726235,761.0227966732668,750.3404471772545,787.0198377711653,744.7308935491803,801.5022167731626,819.1734965333472,840.9733283810019,797.3976831718231,756.3395283143888
NonAggressive,791.8735414830622,844.1140113668414,815.2830876265953,853.3282643369714,788.4645168853785,736.5422347013384,826.7690091605365,825.3260095938946,787.9783397165386,864.3606606617896,809.212710832511,849.4671083204307,820.7377561464482,827.2751679021085,743.8196473739481,753.43047052336,753.6603699181416,780.4180738956081,798.9721915781219,843.2441668404775,761.3794905275004,818.8733877337017,831.6019899334301,788.2056596707997,775.6273879033134,837.4542940677621,845.2825530304258,809.6799920030809,780.0734716125842,804.94363511015,795.9003983907315,736.3363616424025,1059.6492990020447,1046.658618728541,768.2454928752536,1150.8418596957627,749.5486149269268,803.9833368512241,813.419158335377,734.3684376472049,825.8843710089628,732.7702489557038,711.8143508224468,775.4916784084841,746.263135981196,829.556642964181,772.583259958457,758.8969304810091,833.9168739345107,807.5056188201864,780.9367721393953,764.7101528406727,864.5151152363986,781.0427367716402,768.9775779728865,838.1132505695613,840.8575206320312,764.1532142409826,783.2882723741741,797.9604986663846,791.3651741625595,746.1077242175545,820.0201512423081,805.2325721863151,749.6062347934404,869.0427665980994,677.1708211388984,815.3571197345553,821.221634702456,736.5671843394211,778.249223468584
NonAggressive,849.1704320203127,771.7134116058562,796.9385624925653,746.0086378974476,785.5910897054961,891.4754126568915,780.6705043944031,754.6171612062129,827.1536976969219,805.9752803168315,771.143042528832,782.3035391408143,764.6793933763603,805.0847913946279,808.2069215587503,772.474582205775,802.5527990925711,869.931697025774,851.3657975595206,810.5893377831408,789.5079125017122,707.7780064322983,837.4935963697195,803.5646488439314,808.2431184096886,821.5228709249836,745.3194302750455,754.8429818792096,808.7042235422768,759.3156126435541,787.3323734108434,768.4102777229739,1126.3592288936136,1084.1097234726667,843.8748341320025,1068.9673309624548,765.1575864193733,736.5725427269468,835.403791554873,733.6034745523978,755.429340423941,799.3278580055234,844.1826014676656,781.8106908251997,710.4194426288976,851.6420275865581,760.7849011866637,826.5060471973295,790.9127020682615,845.6430225133169,839.770460891118,803.5208586717341,774.1472873584208,707.4827461886504,771.1203255961659,797.879947586358,760.8676124473776,742.5020527139814,780.8300386046435,787.5041858811926,754.8059428071942,728.3317701367563,821.2216518701829,784.4436946890838,808.1380551776765,820.4895885895759,787.5906997888587,857.0632738838278,808.4812378941401,792.3573966087685,804.5649908394265
NonAggressive,765.9492475445726,786.9099509959923,816.8458162111076,798.4270930075686,809.3744463228104,831.5712649611737,784.248576922316,842.7819298857471,846.730399383949,823.7029986064798,762.5044318727297,739.5353376466577,798.7021275078934,837.1304551054429,738.9836462685893,857.0470120720332,870.6854125968345,791.1746049383412,741.7983023684401,784.1376450992076,756.5751168931592,790.691151056224,739.9787039796671,780.1932284835202,798.3901563659557,806.3278077181492,865.1148280890106,814.5600293345683,816.4215846319669,769.5469811670774,769.063120087744,786.839010779449,1107.1059867840704,1070.3835746471186,758.4357238764559,1137.539284835127,888.2100558454019,785.2223575138327,861.7341639280615,753.2195587228217,857.6215595535781,736.1683215498205,764.3914247307855,818.8948094092175,766.0604310277907,848.185185548769,789.0983416736279,749.9494983526446,799.0929792497788,743.5118211066502,806.7240231735454,748.6221751088907,784.5242496134218,777.0570434548227,826.5184915109417,779.2677841626073,834.823723697735,784.3509204703885,750.7757931837598,858.4545593664008,825.0995475558055,778.3955907684717,775.3501952201678,804.6825396051088,781.3049829790376,836.4855013912572,735.0459969511039,745.1861401181502,827.887695056299,702.8675664457072,831.9550288416693
NonAggressive,817.8442362469417,729.8292550840802,840.1708942634546,806.5176394937425,786.7163468937514,785.5900005250745,822.9354366309703,764.7008618857831,819.3081468701291,742.556782477658,860.8092535673741,825.222961649138,784.0837553878772,776.3676707351372,797.7775561599032,766.3336395776271,825.4168945288901,809.9024656469152,765.5538044715023,823.5638980954739,787.1137312799635,860.2673252349485,820.7999409049746,755.7288242598047,836.123217230147,742.5478277946174,847.8850272996169,804.792308158419,749.8302554157731,771.6912604486373,745.3402681402399,784.1624493826282,1067.5387162397676,988.1547546353993,825.3286437926146,1065.8556221602848,804.9244170278072,794.3047439613019,824.537853521311,822.5345050724995,810.5835192268976,787.4851557608075,724.139709816056,761.0001184671544,786.1792777174823,827.1101503798884,818.5910927334049,723.2186938134723,815.0079205750934,830.6243851507485,759.4354012625769,816.1450411459286,807.4998710064463,780.3814120434139,754.2226666105566,829.9734198557799,783.0819742543536,809.4673721067287,839.6256677500788,727.1769115563536,846.2002150240373,801.5879486539006,792.1700609273325,760.8201074285438,766.490148672113,737.1773807747253,789.5897546113671,830.7537081657421,788.5960001185102,783.6456521483648,791.1001716172194
NonAggressive,830.607492775901,803.9810520037577,805.8879275767171,752.9521706760321,757.5993455799241,721.989988104903,834.2907760913569,793.5555961607004,788.2442773051104,792.3669996216935,798.0163733732267,851.5245388810774,771.7091517849838,779.2979888530621,802.329004950448,784.4069466581275,755.2696219009746,827.0187363838296,822.759287317407,808.2114641023959,838.21784041307,869.0034180475087,836.6076356262024,819.5653707546018,797.647507949102,768.8624632881409,801.3819158714847,759.8860276716226,734.2223124111754,815.3777277405226,799.1590531653886,775.3780042970245,1056.5776476242554,1162.3490775018597,813.5395403948876,1170.826421959794,774.4948911276066,874.8884203594981,853.7194251628188,841.890983364371,800.8047665231966,807.1052368358938,819.6316319709398,787.0889081137141,842.040780146329,845.236682977953,832.7617217734013,803.0523885564511,751.6798588546146,798.3065636940236,776.4086723042323,811.7396347538623,828.768962405182,778.971153495981,768.7613804986129,799.6181296388995,776.2605190210934,664.7311040484676,768.6400363986822,731.6635782478731,868.8353036321244,758.6691436430658,752.5755258469874,815.0602228605748,824.1005150532364,755.4628153209391,735.4547337710552,843.4739416791493,812.2259009322585,786.5300970872703,859.586564352168
NonAggressive,776.9955574391101,777.9500788795494,818.7287663278411,784.7465207516129,820.6317489601836,750.4730489340344,775.3970406053716,843.2317124350029,796.2059644602165,738.1353884213265,796.0681748834363,784.1779234539302,852.3266354258748,870.8268125551514,771.5731238740779,823.8265154198477,798.5778841882387,814.6475215273693,838.0509468701567,803.156157481719,770.1221865877383,777.4612686329699,768.7384726586646,816.2619467797047,719.509355760102,859.8447503650933,776.6033884615956,785.9538535458535,865.0916745137928,854.8860839678714,780.1821068001368,848.3246843657059,1040.3671091016583,1164.0243622186458,850.638188064184,1075.0824138247924,769.8078652190644,811.9726103282605,749.9744535091295,792.8850702684335,785.9612024548676,788.7851821466003,784.6254597402059,784.3048617953339,857.1895012180621,803.5805396701741,762.4290096287781,831.7911258309955,751.0603282426566,780.7743854373299,754.6958163663132,808.587095829734,822.4437014072366,841.6545843716133,739.9840745639307,858.7968945155661,781.7607508041425,790.5054153159616,779.8377529754723,769.451795435737,877.5961956622141,776.5744367656438,811.3865444312003,774.3541213750506,829.5717338781598,745.2611404148998,800.6266646629889,908.5659949440166,866.2642818185748,841.7375882963818,807.33444097288
NonAggressive,790.7467838190917,830.8600645705657,791.3050918142343,812.1976738112968,839.0381241813377,864.2795802440222,776.9668916386421,828.3501064922401,778.1171642885726,778.840938695609,805.192646346273,769.5981986885718,797.4579945511473,695.1654224418118,796.9514757052299,763.4130566068856,808.4256257208451,788.8798611282513,861.9251960677866,857.9281130346424,778.0360541705106,840.2163986172031,834.3179848174556,737.2838071025302,791.3130867920144,797.5008949483158,849.0267284380302,807.5408586306221,881.6213705889617,778.5337999521323,825.2505045045344,809.3516502816832,1150.3128542890618,1073.5882862885603,709.97550293744,1144.9069022636709,819.8488259365961,776.0612323876403,815.9637774566588,839.2337839667763,775.3928637182007,759.0089029578907,775.4119636603301,786.7239492297283,710.8962020776005,763.3431363629068,775.7820815760723,848.5715906414378,801.6473306357836,817.7464252449824,804.8779072530789,776.0720258854025,822.3452023612267,796.8898860847673,764.9050611476376,822.1074626740856,821.49931214243,767.349192526111,759.5188408111819,823.6395740683251,814.2812155251333,758.0688737253686,818.4664571882105,733.7761340148177,823.5546821080128,829.6835195163358,828.2900111872716,831.730753507266,774.7097327164613,795.8263275344916,743.2222883036401
